Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment
96319,Diana Jordan,Sharon90@gmail.com,2791041224,57462 Sharon Ford,Chicago,Connecticut,60332,USA,20,Female,Low,New
79213,Christopher Hale,Kenneth17@gmail.com,4711974022,750 Garner Stravenue Apt. 448,Chicago,Connecticut,79883,USA,20,Male,Low,New
13794,Tamara Rodriguez,Elaine59@gmail.com,3280945082,2687 Garcia Cliff,Chicago,Connecticut,90633,USA,20,Male,High,New
33126,Samantha Oliver,Christopher44@gmail.com,7745468332,825 Orr Ways,Chicago,Connecticut,31964,USA,20,Male,High,New
73512,Jacqueline Warner,Richard89@gmail.com,2089750888,71935 Kevin Pike,Chicago,Connecticut,33142,USA,20,Male,Medium,New
52289,Sarah Cruz,James86@gmail.com,1569693371,64982 Lewis Parks Apt. 201,Chicago,Connecticut,40656,USA,20,Female,Medium,New
79301,Rodney Hubbard,Laura79@gmail.com,3759924958,4030 Flores Junction,Chicago,Connecticut,24858,USA,20,Male,Medium,New
14261,Sheena Decker,Christopher82@gmail.com,9237295370,7938 Cathy Port,Chicago,Connecticut,94962,USA,20,Male,High,New
90606,Austin Coleman,Leah11@gmail.com,4041788900,9742 Thomas Cape Suite 079,Chicago,Connecticut,57859,USA,20,Male,Medium,Premium
46610,Amanda Adams,Patricia57@gmail.com,8355260093,569 Lance Canyon,Chicago,Connecticut,84171,USA,20,Male,Medium,Premium
43862,Elizabeth Wong,Craig14@gmail.com,3095384902,5651 Melissa Streets Apt. 524,Chicago,Connecticut,87891,USA,20,Male,High,New
31651,Jeremiah Lewis,Angela19@gmail.com,6662962997,0195 John Alley Suite 523,Chicago,Connecticut,22052,USA,20,Female,Low,Regular
29346,Jennifer Woodward,Dakota95@gmail.com,4491698998,93242 Teresa Unions Suite 130,Chicago,Connecticut,73477,USA,20,Female,High,New
83986,Sydney Holder,Vanessa48@gmail.com,1469634501,9927 Kathryn Flats,Chicago,Connecticut,96787,USA,20,Male,Medium,New
40885,Melissa Graham,Joseph45@gmail.com,9751057354,8493 Brenda Lane,Chicago,Connecticut,72017,USA,20,Male,Low,Regular
15024,Anna Proctor,Dustin15@gmail.com,2302139437,2510 Raven Junction,Chicago,Connecticut,83353,USA,20,Female,Medium,Regular
46803,Melinda Williams,Jacob11@gmail.com,8626282157,6774 Johnson Forks Suite 056,Chicago,Connecticut,67887,USA,20,Female,Low,Regular
62247,Jason Buchanan,Kimberly44@gmail.com,8774090575,1958 Moore Expressway,Chicago,Connecticut,45384,USA,20,Female,High,New
23694,Kevin Ross,Sharon8@gmail.com,1241856872,2035 Adkins Mountains Apt. 235,Chicago,Connecticut,59974,USA,20,Male,Medium,Regular
14709,Aaron Williams,Danielle26@gmail.com,8820760988,806 Taylor Mount,Chicago,Connecticut,63769,USA,20,Female,Low,Premium
19842,Matthew Lucero,Aaron23@gmail.com,3081518016,84346 Brandon Lane Suite 123,Chicago,Connecticut,88427,USA,20,Male,Low,Regular
96207,Angela Roach,Daniel50@gmail.com,4223432923,39009 Morgan Burg Apt. 622,Chicago,Connecticut,67565,USA,20,Female,Medium,Regular
32863,Kevin Ford,Edward87@gmail.com,4479303533,005 Mario Island Apt. 185,Chicago,Connecticut,13071,USA,20,Male,Medium,New
61015,Louis Martin,Kevin69@gmail.com,8720247501,772 Jones Plains Apt. 079,Chicago,Connecticut,70285,USA,20,Male,Medium,New
44293,Sarah Brown,Thomas95@gmail.com,5033814590,830 Smith Run Suite 108,Chicago,Connecticut,19868,USA,20,Male,Medium,Regular
67878,Travis Case,Edward17@gmail.com,5409489695,212 English Divide Suite 606,Chicago,Connecticut,66321,USA,20,Female,Low,New
67799,Steven Cain,Kelly4@gmail.com,2881648688,0317 Jonathan Stream,Chicago,Connecticut,32863,USA,20,Female,Low,New
73567,Andrea French,Thomas53@gmail.com,6351517108,3308 Natalie Mountain Apt. 030,Chicago,Connecticut,28224,USA,20,Male,Medium,Regular
54510,Mark Smith,Allen53@gmail.com,8421681092,62186 Kidd Shoal,Chicago,Connecticut,72615,USA,20,Female,Low,New
11981,Rhonda Park,Jesus80@gmail.com,1059001638,6768 Chloe Passage Suite 136,Chicago,Connecticut,62850,USA,20,Male,Low,Regular
10005,Theresa Sheppard,Carla31@gmail.com,6238294350,23756 Green Junction Apt. 328,Chicago,Connecticut,10132,USA,20,Male,Medium,Regular
42291,Jaime Daniels,Kiara19@gmail.com,4244456660,950 Lamb Ways Apt. 320,Chicago,Connecticut,35026,USA,20,Male,High,New
16207,Linda Porter,Ray52@gmail.com,8328914921,331 Dylan Islands Apt. 556,Chicago,Connecticut,99904,USA,20,Male,Low,Premium
12367,Robert Hansen,Mark44@gmail.com,4614696284,256 Jacob Isle Apt. 206,Chicago,Connecticut,93386,USA,20,Female,Low,New
50995,Christopher Hartman,Diane30@gmail.com,6560549067,286 Morrison Court,Chicago,Connecticut,86924,USA,20,Male,Low,Premium
86127,Jennifer Durham,Vincent86@gmail.com,2502516811,235 Michael Groves Suite 545,Chicago,Connecticut,18807,USA,20,Male,Medium,New
94455,David Harmon,Kenneth24@gmail.com,6811149981,653 Jennifer Lane,Chicago,Connecticut,46827,USA,20,Male,Medium,New
36282,Thomas Duncan,Jared65@gmail.com,5193665392,8812 Tiffany Valleys Apt. 572,Chicago,Connecticut,36275,USA,20,Female,Medium,New
62554,Anthony Stewart,Richard83@gmail.com,3818108783,50815 Christopher Harbor Apt. 262,Chicago,Connecticut,68177,USA,20,Female,Medium,Premium
71281,Michael Stephens PhD,Traci98@gmail.com,8140574394,61241 Roberts Squares Apt. 714,Chicago,Connecticut,30597,USA,20,Male,Medium,New
43423,Chad Higgins II,Sarah70@gmail.com,3152559062,5201 William Grove Suite 556,Chicago,Connecticut,57670,USA,20,Male,Low,New
92208,Ashley Yates,Maria90@gmail.com,8916832868,69265 Diana Mountain Suite 414,Chicago,Connecticut,5144,USA,20,Male,Low,New
72275,Ryan Warren,Tasha63@gmail.com,6003702306,59977 Davis Ramp Suite 100,Chicago,Connecticut,2407,USA,20,Male,Medium,Premium
98279,Meghan Page,Cathy30@gmail.com,1985757262,9988 Willie Common Suite 697,Chicago,Connecticut,21685,USA,20,Male,High,Premium
87448,Philip Armstrong,Vincent54@gmail.com,8505138547,824 Vincent Walk Suite 375,Chicago,Connecticut,4042,USA,20,Male,Medium,New
33650,Erin Thomas,Karl55@gmail.com,6870560003,7561 Alexandra Vista,Chicago,Connecticut,11576,USA,20,Male,Medium,Premium
15552,Stuart Spence,Sean13@gmail.com,6517301089,36997 Briana Mountain,Chicago,Connecticut,58121,USA,20,Female,Medium,Premium
61832,William Drake,Stephanie68@gmail.com,3888615986,90208 Acosta Square,Chicago,Connecticut,19951,USA,20,Male,Medium,Premium
10936,Mary Stanley,Travis76@gmail.com,1993376248,66359 Kathleen Bypass Apt. 482,Chicago,Connecticut,70610,USA,20,Male,Medium,Premium
99361,Cynthia Flores,Brian77@gmail.com,1841070076,42370 Butler Gardens Apt. 660,Chicago,Connecticut,55863,USA,20,Male,Low,Premium
70129,Isaiah Chambers,Charles99@gmail.com,9222016577,46766 Burgess Ford,Chicago,Connecticut,46052,USA,20,Male,Low,Regular
64057,Megan Copeland,Sharon11@gmail.com,3125581924,8999 Harris Corner,Chicago,Connecticut,4717,USA,20,Female,High,Premium
69693,Jason Arias,Stacy62@gmail.com,9765153488,12014 Elizabeth Island Suite 279,Chicago,Connecticut,50844,USA,20,Male,High,Regular
78825,Eugene Wallace Jr.,Christopher52@gmail.com,1176324997,8976 Kristina Hill Apt. 001,Chicago,Connecticut,54587,USA,20,,High,New
90839,Jerry Delacruz,Harold63@gmail.com,6428263610,0708 Caldwell Freeway Suite 886,Chicago,Connecticut,38142,USA,20,Male,Medium,Premium
38357,Lori West,Lindsay14@gmail.com,3461684612,7463 Harris Branch,Chicago,Connecticut,88808,USA,20,Male,Low,New
20283,John Cobb,Raymond70@gmail.com,6019387791,47432 Crystal Mission Apt. 824,Chicago,Connecticut,40057,USA,20,Male,Medium,Premium
63548,Tricia Green,Tiffany84@gmail.com,8431056658,6200 Elizabeth Oval Apt. 159,Chicago,Connecticut,15442,USA,20,Female,Low,Premium
21898,Elizabeth Mcclain,Rachael82@gmail.com,4593964269,9363 Amber Place,Chicago,Connecticut,85231,USA,20,Male,High,Regular
60485,Ashley Daniel,Johnny20@gmail.com,1383859034,28506 Matthew Well Apt. 914,Chicago,Connecticut,54734,USA,20,Female,Low,New
25944,Leslie Stevenson,Kevin95@gmail.com,9287304406,7717 Mitchell Crest,Chicago,Connecticut,64823,USA,20,Male,Low,Regular
48507,Sierra Delgado,Mark74@gmail.com,8382255628,0282 Candice Glens,Chicago,Connecticut,86905,USA,20,Male,Low,Regular
57507,Aaron Ochoa,Rhonda25@gmail.com,9375177881,433 Mills Tunnel,Chicago,Connecticut,91388,USA,20,Male,High,Premium
34100,Sean Lopez,Jerry2@gmail.com,5600604979,8135 Jennifer Heights,Chicago,Connecticut,53329,USA,20,Male,High,Premium
56690,Sarah Juarez,Victoria29@gmail.com,4913603555,88466 Krista Points Apt. 019,Chicago,Connecticut,69732,USA,20,Female,Low,Regular
24415,Jason Howard,Emily73@gmail.com,4068351764,211 Baker Roads Suite 672,Chicago,Connecticut,25515,USA,20,Male,High,New
95982,Victoria Maxwell,Charles47@gmail.com,5924827611,1746 Mccullough Junction Suite 904,Chicago,Connecticut,46479,USA,20,Male,High,Regular
19931,Stephen Gray,Steven29@gmail.com,5998835891,0523 Susan Gateway Apt. 577,Chicago,Connecticut,71804,USA,20,Male,Medium,Regular
78595,Angel Massey,Matthew89@gmail.com,1236483486,6325 Ayala Valleys Suite 763,Chicago,Connecticut,85273,USA,20,Male,High,New
26856,,Diane38@gmail.com,7923308765,7180 Mary Corners,Chicago,Connecticut,31526,USA,20,Male,High,New
21107,Molly Green,Rachel71@gmail.com,8549118387,09947 Hernandez Walks,Chicago,Connecticut,17115,USA,20,Male,High,New
73748,Donna Murray,Jessica22@gmail.com,7236972467,065 Teresa Isle Suite 658,Chicago,Connecticut,41909,USA,20,Male,Medium,Premium
91488,Justin Maldonado,Shannon36@gmail.com,2580351668,35959 Michael Walks Suite 360,Chicago,Connecticut,65305,USA,20,Male,High,Regular
88384,Henry Allen,Norman92@gmail.com,6936641136,8460 Tammy Row Suite 211,Chicago,Connecticut,84836,USA,20,Male,Low,New
98145,Jaclyn Torres,Cheryl21@gmail.com,7762141097,87980 Crystal Flat Apt. 478,Chicago,Connecticut,96197,USA,20,Female,Low,Regular
23736,Jerry Foster,Audrey1@gmail.com,9407528257,686 Robinson Gardens Suite 481,Chicago,Connecticut,63678,USA,20,Female,High,New
25069,Nicholas Williams,Ana79@gmail.com,8742849978,6632 Richard Rest Apt. 453,Chicago,Connecticut,44872,USA,20,Female,Medium,Regular
26957,Thomas Powers,Gwendolyn89@gmail.com,4975487449,85073 Kelsey Mountains Suite 242,Chicago,Connecticut,71359,USA,20,Male,Low,Regular
17311,David Cole,Carolyn33@gmail.com,1286225461,116 Bobby Spring,Chicago,Connecticut,69367,USA,20,Male,Medium,New
40369,Eduardo Rhodes,Kelly49@gmail.com,5645365347,5250 Branch Parkway Suite 093,Chicago,Connecticut,46398,USA,20,Female,Low,Premium
85281,Deborah Myers,Kerri77@gmail.com,4194783019,48821 Smith Canyon,Chicago,Connecticut,43437,USA,20,Male,Low,Regular
49158,Kara Hansen,John4@gmail.com,3082913352,68794 Neal Court,Chicago,Connecticut,86104,USA,20,Female,Medium,New
90169,Stacy Boyer,Stephanie72@gmail.com,6286723526,091 Bentley Park Apt. 550,Chicago,Connecticut,48828,USA,20,Male,Medium,New
95446,Donna Sanchez,Kimberly74@gmail.com,1703387499,48080 Kent Heights,Chicago,Connecticut,46464,USA,20,Female,High,Premium
91549,John Bray,Jacob51@gmail.com,7785151413,49904 Morgan Creek Apt. 774,Chicago,Connecticut,49757,USA,20,Female,Low,Premium
66366,Leah Clayton,Fernando7@gmail.com,6132648652,73798 Desiree Island Apt. 586,Chicago,Connecticut,82735,USA,20,Female,Medium,New
66859,Thomas Bailey,John29@gmail.com,9977335474,97103 Lawson Plain,Chicago,Connecticut,24575,USA,20,Female,Medium,Premium
37850,Laura Smith,Lance83@gmail.com,6001793408,5592 Walsh Views,Chicago,Connecticut,13040,USA,20,Male,Low,Regular
13789,Joan Johnson,Nancy72@gmail.com,9806679196,16746 Anderson Creek Apt. 137,Chicago,Connecticut,47034,USA,20,Female,High,Regular
22291,Michelle Haney,Kari79@gmail.com,6302877665,9610 Caleb Valley Suite 748,Chicago,Connecticut,25043,USA,20,Female,Medium,New
25560,Robert Dixon,Matthew24@gmail.com,6065217408,156 James Unions,Chicago,Connecticut,22483,USA,20,Male,Low,New
71564,Rachael Wilson,Lori41@gmail.com,7729615119,05221 Wells Falls Apt. 582,Chicago,Connecticut,49604,USA,20,Female,Low,Premium
79300,Robert Reyes,Corey9@gmail.com,1149341666,4277 Gilbert Place,Chicago,Connecticut,7856,USA,20,Male,Medium,New
11698,Anthony Wolfe,Steven47@gmail.com,6957582189,44446 Jacqueline Freeway,Chicago,Connecticut,78492,USA,20,Female,Low,Premium
98826,Sean Norton,Donald32@gmail.com,1331683735,55495 King Freeway Suite 352,Chicago,Connecticut,42318,USA,20,Male,Medium,Premium
68570,Ashley Houston,Andrew93@gmail.com,7208673814,7536 Heather Mission,Chicago,Connecticut,84416,USA,20,Male,Medium,Regular
59566,Lorraine Butler,Christopher97@gmail.com,8219283780,76363 Brandon Radial,Chicago,Connecticut,89518,USA,20,Male,Low,Regular
89761,Justin Martin,Christopher87@gmail.com,3847810114,3557 Ruiz Park,Chicago,Connecticut,30826,USA,20,Male,Medium,Regular
55068,Richard Ibarra,Blake38@gmail.com,1360857534,14924 Martin Avenue Apt. 079,Chicago,Connecticut,5247,USA,20,Female,Low,Premium
18382,Billy Foster,Jessica67@gmail.com,1341582037,637 Paula Center Apt. 644,Chicago,Connecticut,73134,USA,20,Female,Medium,Premium
95007,Erica Conley,Daniel38@gmail.com,5650130341,27496 Cummings Ridges,Chicago,Connecticut,82571,USA,20,Male,Low,New
57967,Kelly Michael,Rebecca83@gmail.com,3166105527,527 Brett Orchard Suite 267,Chicago,Connecticut,65525,USA,20,Female,Medium,New
10246,Cheryl King,Brenda13@gmail.com,7518297805,459 Eric Mountains,Chicago,Connecticut,42685,USA,20,Male,Medium,Regular
47363,Gerald White,Louis28@gmail.com,5008399430,1254 Cowan Junction,Chicago,Connecticut,58384,USA,20,Male,Low,Regular
15011,Gloria Miller,Eric76@gmail.com,2833893011,547 Pamela Fall Suite 519,Chicago,Connecticut,69340,USA,20,Male,Low,New
21801,Robert Contreras,Brittany82@gmail.com,9028920810,079 Wilkins Square Apt. 581,Chicago,Connecticut,24635,USA,20,Male,Low,Regular
81262,Dr. Jeffery Clarke DDS,Brianna67@gmail.com,4905571868,776 Mary Corners Suite 245,Chicago,Connecticut,53811,USA,20,Male,Medium,New
51013,Jesse Rodriguez MD,Christopher80@gmail.com,8835659652,49900 Jimenez Canyon Suite 596,Chicago,Connecticut,65834,USA,20,Male,Medium,New
94501,Brad Bush,Kevin91@gmail.com,8956470908,16419 Patricia Lake,Chicago,Connecticut,30726,USA,20,Female,Medium,New
22980,Jennifer Wells,Colleen16@gmail.com,2701593917,39305 Deborah Streets,Chicago,Connecticut,47081,USA,20,Female,Low,Premium
26539,Robert Smith,Angela44@gmail.com,9859042694,2997 Whitney Valleys,Chicago,Connecticut,99161,USA,20,Female,Medium,Premium
15878,Mary Kirk,Samuel84@gmail.com,7763509619,4979 Martinez Ports Apt. 066,Chicago,Connecticut,45964,USA,20,Female,High,Premium
36482,Denise Harris,Randy3@gmail.com,7752456717,90346 Marshall Islands,Chicago,Connecticut,91157,USA,20,Male,High,New
29110,Matthew Day,Samantha77@gmail.com,5784471599,8991 Christine Flats Apt. 822,Chicago,Connecticut,60929,USA,20,Male,Low,Regular
78236,Heather Avila,Robert10@gmail.com,3614125985,607 Victoria Club Suite 636,Chicago,Connecticut,84680,USA,20,Female,High,Regular
87228,Scott Flores,Heather50@gmail.com,1206377932,8097 Arnold Canyon Suite 313,Chicago,Connecticut,33058,USA,20,Male,Low,Regular
78295,Richard Smith,Sonya55@gmail.com,1975519664,8791 Casey Hills,Chicago,Connecticut,52022,USA,20,Male,High,Premium
18643,Robert Carter,Leah55@gmail.com,8265907611,7963 Torres Prairie Suite 753,Chicago,Connecticut,1233,USA,20,Female,Low,Premium
62763,William King,Benjamin45@gmail.com,8453118923,3212 Brian Groves,Chicago,Connecticut,97274,USA,20,Female,High,Regular
31341,Brett Compton,Robert74@gmail.com,3217281190,350 Scott Pass Apt. 814,Chicago,Connecticut,98272,USA,20,Female,Medium,New
62732,Timothy Myers,Kaitlyn92@gmail.com,5995977779,21488 Burton Ports,Chicago,Connecticut,21860,USA,20,Male,Low,New
49921,Julie Wells,Ryan42@gmail.com,9335820600,4675 Charles Ports,Chicago,Connecticut,25446,USA,20,Female,Medium,Regular
63123,Kurt Graham,Joe91@gmail.com,3838497982,998 James Avenue Suite 468,Chicago,Connecticut,90873,USA,20,Male,Medium,Regular
91210,Misty Flynn,Paula1@gmail.com,5354208308,8178 Bradley Spur,Chicago,Connecticut,30995,USA,20,Female,Low,Regular
21634,Kathryn King,Sandra15@gmail.com,9288231368,33490 Julia Ways Apt. 330,Chicago,Connecticut,35569,USA,20,Female,High,Regular
73124,Nicholas Ruiz,Derek16@gmail.com,7444867109,422 Mora Branch Apt. 838,Chicago,Connecticut,53391,USA,20,Male,Low,New
10814,Anna Shaffer,Jose4@gmail.com,8058239331,55936 Daniel Land Apt. 715,Chicago,Connecticut,70663,USA,20,Male,Low,Regular
53060,Lisa Avila,Patrick57@gmail.com,4921985470,944 Kristen Vista,Chicago,Connecticut,61477,USA,20,Female,Low,Regular
14673,Derek Robertson,Joseph39@gmail.com,3079983171,972 Travis Square,Chicago,Connecticut,64446,USA,20,Male,Medium,Premium
12292,Kristin Gray,Stephanie10@gmail.com,2939961366,08247 Osborne Pine Suite 204,Chicago,Connecticut,66884,USA,20,Female,Medium,Premium
77843,,Thomas30@gmail.com,8886674000,14186 Kevin Station Suite 705,Chicago,Connecticut,46296,USA,20,Male,High,Regular
91482,Justin Rodriguez,Edward91@gmail.com,7637779483,423 David Views,Chicago,Connecticut,38078,USA,20,Female,High,New
18901,Martha Barnes,Theresa81@gmail.com,4249726586,84932 Hines Lodge Suite 179,Chicago,Connecticut,80733,USA,20,Male,Medium,Regular
20854,Samuel Davis,Dana40@gmail.com,7845844375,0223 Natalie Manors Apt. 365,Chicago,Connecticut,67584,USA,20,Female,Medium,Regular
19542,Melissa Day,Kristie8@gmail.com,8534424346,514 Marshall Ridge,Chicago,Connecticut,8482,USA,20,Female,Medium,Regular
18628,Mr. Matthew Hunter,Paul66@gmail.com,4142883787,8011 Michael Run,Chicago,Connecticut,49103,USA,20,Male,Medium,New
25018,James Shaffer,Jade7@gmail.com,8353474539,49671 Jennings Ways Apt. 250,Chicago,Connecticut,62050,USA,20,Female,High,Premium
51691,Hannah Williams,Edward93@gmail.com,4045758227,34674 Bonilla Cliffs Suite 289,Chicago,Connecticut,21119,USA,20,Male,Low,New
80641,Melissa Howard,Laura47@gmail.com,3510995292,0014 Fields Union Apt. 888,Chicago,Connecticut,76165,USA,20,Female,Medium,Premium
73360,Jeffrey Brooks,Zachary47@gmail.com,2311760500,25249 Marco Pass Apt. 960,Chicago,Connecticut,43512,USA,20,Male,High,Regular
40270,Ashley House DVM,Jennifer81@gmail.com,3152263251,7825 Breanna Streets,Chicago,Connecticut,65621,USA,20,Female,Medium,Premium
50988,Mr. Seth Edwards DVM,Bradley82@gmail.com,7426347955,847 Julie Rest,Chicago,Connecticut,13409,USA,20,Male,Medium,New
49551,Anthony Cowan,Ryan92@gmail.com,1451144786,502 Jeffrey Path Suite 717,Chicago,Connecticut,57280,USA,20,Male,High,New
54326,Carolyn Huber,Tina40@gmail.com,3452695586,969 Reese Garden Suite 133,Chicago,Connecticut,40136,USA,20,Female,Medium,Regular
26400,Steven Murphy,Christine73@gmail.com,6458561288,5168 Miller Flats Suite 521,Chicago,Connecticut,57680,USA,20,Female,Low,Premium
91472,James Smith,Jon28@gmail.com,6189738548,0456 Hart Crest,Chicago,Connecticut,76694,USA,20,Female,Medium,Premium
77084,Brian Harris,James81@gmail.com,7803716916,2287 Stuart Knoll Suite 525,Chicago,Connecticut,25175,USA,20,Female,Medium,Premium
43320,Rodney Perez,Melissa1@gmail.com,3692888656,1565 Arellano Plain,Chicago,Connecticut,88419,USA,20,Male,Medium,New
24332,Reginald Love,Amber68@gmail.com,1466974141,84991 Vasquez Stravenue Apt. 456,Chicago,Connecticut,78142,USA,20,Female,Low,Premium
33585,Roberto Allen,Julia77@gmail.com,1621101172,1328 Rollins Forges Suite 757,Chicago,Connecticut,56483,USA,20,Female,Medium,New
23697,Michael Zuniga,Barbara80@gmail.com,1132608930,62643 John Rue Apt. 437,Chicago,Connecticut,38316,USA,20,Male,High,Regular
53769,Nicholas Jensen,Anna77@gmail.com,1303413998,81560 Buchanan Ridge Suite 225,Chicago,Connecticut,18149,USA,20,Male,Low,Premium
46144,Samuel Perez,Christina18@gmail.com,9283288911,96078 Hansen Shores Apt. 929,Chicago,Connecticut,85616,USA,20,Male,Low,New
66944,Jessica Jones,Melissa69@gmail.com,5434052204,3162 Jason Village,Chicago,Connecticut,26244,USA,20,Male,Low,Regular
87002,William Mcfarland,Benjamin83@gmail.com,6013173712,6574 Christopher Station Apt. 060,Chicago,Connecticut,35629,USA,20,Female,High,New
14516,Mark Martinez,James74@gmail.com,5460702297,1029 Isaac View,Chicago,Connecticut,34813,USA,20,Male,Low,Premium
55667,Richard Cooke,Nancy68@gmail.com,7023836063,118 Samantha Circle Apt. 164,Chicago,Connecticut,35469,USA,20,Male,High,Regular
91607,Rachel Palmer,Juan7@gmail.com,7391738013,864 Robert Extension,Chicago,Connecticut,70912,USA,20,Male,Low,New
17076,Andrew Coleman,Rebecca44@gmail.com,4090276839,3270 Gonzales Tunnel,Chicago,Connecticut,44166,USA,20,Female,Medium,Regular
24101,Megan Thomas,Reginald42@gmail.com,1062595473,651 Norris Knolls,Chicago,Connecticut,80874,USA,20,Male,Medium,Regular
14655,Brenda Trevino,Stacy26@gmail.com,4569476882,68787 Baker Grove,Chicago,Connecticut,84189,USA,20,Male,Medium,New
26321,Anthony Hernandez,Carl7@gmail.com,9930565473,0156 Flores Mall,Chicago,Connecticut,28805,USA,20,Male,Medium,New
32798,Zachary Williams,Miranda45@gmail.com,6035936158,42786 Joseph Drive Apt. 532,Chicago,Connecticut,42084,USA,20,Female,High,Regular
88969,Patricia Scott,Ian2@gmail.com,8972312777,4245 Reid Lights,Chicago,Connecticut,76418,USA,20,Male,Medium,Regular
33914,Rachel Thompson,Jamie38@gmail.com,8788618207,1701 David Summit Suite 946,Chicago,Connecticut,75165,USA,20,Female,Low,Premium
61942,Jessica Weber,Sharon13@gmail.com,2878140719,435 Howard Ports Apt. 166,Chicago,Connecticut,46536,USA,20,Female,High,New
62827,Adam Hart,Tanya42@gmail.com,5305551123,2013 Cervantes Shoal,Chicago,Connecticut,52304,USA,20,Male,High,Regular
69295,Amber Brown,Joshua2@gmail.com,7588877016,9232 Martin Station Apt. 676,Chicago,Connecticut,92209,USA,20,Female,High,New
76975,John Hayes,Katie45@gmail.com,9909933945,904 Robert Lakes,Chicago,Connecticut,46381,USA,20,Male,Low,Regular
66754,John Edwards,Eileen25@gmail.com,1664214524,28112 Riggs Islands,Chicago,Connecticut,82412,USA,20,Male,Medium,Premium
27547,Bradley Hughes,Robert5@gmail.com,5554536154,52837 Tyler Turnpike,Chicago,Connecticut,97112,USA,20,Female,Low,Regular
36953,Randall Wallace,James23@gmail.com,2192997083,631 Figueroa Stream,Chicago,Connecticut,27504,USA,20,Male,Medium,New
24534,Lisa Jones,David98@gmail.com,7877785279,0044 Phelps Glens,Chicago,Connecticut,46589,USA,20,Female,Low,New
71148,Kathryn Carr,Stephanie79@gmail.com,3342052310,05267 Ryan Vista Apt. 609,Chicago,Connecticut,17320,USA,20,Male,Low,New
32333,Jose Ingram,Alexandra86@gmail.com,8172737301,097 Darlene Crest Apt. 432,Chicago,Connecticut,39249,USA,20,Male,Medium,Premium
11289,Andrea Murray,Lisa100@gmail.com,6547237537,869 Aaron Drives Suite 336,Chicago,Connecticut,63807,USA,20,Female,Low,Premium
76667,John Black,Alexandria87@gmail.com,2043398890,720 Deanna Plains,Chicago,Connecticut,40389,USA,20,Female,Medium,Premium
65368,Nathan Miller,Leslie86@gmail.com,4063538944,17912 Ramirez Islands,Chicago,Connecticut,65948,USA,20,Male,Medium,New
86897,Robert Jenkins,Lindsey22@gmail.com,9746149780,98014 Edward Pike Apt. 926,Chicago,Connecticut,32689,USA,20,Female,Low,Premium
28734,Jonathan Dawson,Michael36@gmail.com,1677794181,570 Erica Lakes Apt. 969,Chicago,Connecticut,741,USA,20,Female,Medium,Premium
19728,Joseph Thomas,Christopher44@gmail.com,6562103536,446 Michael Trafficway,Chicago,Connecticut,2654,USA,20,Female,Low,Regular
94508,Lindsey Carlson,Lauren7@gmail.com,3228278412,01383 Rubio Camp,Chicago,Connecticut,45215,USA,20,Male,Low,Premium
52850,Sarah Wright,Theresa5@gmail.com,7249905271,882 Gomez Pass,Chicago,Connecticut,10924,USA,20,Male,High,New
92628,Richard Oconnor,Kayla36@gmail.com,5293872107,331 Nicole Loop Apt. 023,Chicago,Connecticut,79393,USA,20,Male,Medium,Regular
92463,Denise Gregory,Luke59@gmail.com,7250121361,37434 Knox Spur,Chicago,Connecticut,13117,USA,20,Male,Medium,New
11671,Brittany Washington,Donna26@gmail.com,9228871295,467 Levy Prairie,Chicago,Connecticut,2911,USA,20,Male,Medium,New
11366,Molly Davenport,Jerry5@gmail.com,8114650065,0881 Carlson Prairie Apt. 286,Chicago,Connecticut,5956,USA,20,Male,Medium,Regular
31485,Joan Bush,Amy38@gmail.com,3028941149,39571 Proctor Canyon Suite 995,Chicago,Connecticut,34352,USA,20,Male,Low,Premium
40958,Nicholas Murphy,Denise44@gmail.com,8234715254,8386 Mckee Freeway Apt. 344,Chicago,Connecticut,21166,USA,20,Male,Low,Regular
67771,Lauren Williams,Daniel27@gmail.com,7542113041,9689 Paige Ramp,Chicago,Connecticut,46679,USA,20,Male,Low,Regular
91696,Sharon Moore,Larry43@gmail.com,8183934515,592 Frank Trafficway Suite 188,Chicago,Connecticut,34882,USA,20,Male,Low,Regular
83848,Alexandria Nelson,Joshua67@gmail.com,0,481 Miller Mission Suite 372,Chicago,Connecticut,77225,USA,20,Male,High,Regular
98993,James Pacheco,Cindy58@gmail.com,3207735119,424 Craig Trail Apt. 689,Chicago,Connecticut,42196,USA,20,Female,High,Premium
17407,Isabella Mclaughlin,Ryan80@gmail.com,9077816710,08929 Rush Islands,Chicago,Connecticut,23828,USA,20,Male,Medium,Premium
69515,Travis Simpson,Richard32@gmail.com,3407733070,4822 Griffin Ridge Suite 313,Chicago,Connecticut,54237,USA,20,Male,Medium,New
34117,Travis Lewis,Mark36@gmail.com,5903487097,29395 William Springs,Chicago,Connecticut,57409,USA,20,Male,Low,Premium
26039,Jeffrey Pratt,Alexander82@gmail.com,1772485015,24699 Mitchell Passage,Chicago,Connecticut,22041,USA,20,Male,Medium,New
78061,Ashley Scott,Donald34@gmail.com,3738896690,179 Walter Circles Suite 576,Chicago,Connecticut,36049,USA,20,Male,High,Regular
98094,Anthony Clark,Heather92@gmail.com,9407517508,306 Kent Curve,Chicago,Connecticut,60366,USA,20,Male,Low,Premium
